Player,Season,total_wickets,total_runs_conceded,total_balls_bowled,total_innings_bowled,Economy_Rate,Balls_Per_Wicket,z_wickets,z_economy,z_strike,z_economy_inv,z_strike_inv,Bowling_Impact_Score
A Nortje,2022,9,200,134,6,8.955223880597016,14.88888888888889,0.6322649072632318,-0.04039066202569526,-0.6664925398295116,0.04039066202569526,0.6664925398295116,0.43024306631503595
A Nortje,2023,11,347,240,10,8.675,21.818181818181817,1.0344208542345288,-0.1125378598471901,-0.101905217283152,0.1125378598471901,0.101905217283152,0.5718844606562538
A Nortje,2024,7,280,132,6,12.727272727272727,18.857142857142858,0.4421259263157035,0.8076814051136272,-0.3147707171172694,-0.8076814051136272,0.3147707171172694,-0.014409921064327348
A Nortje,2025,1,76,42,2,10.857142857142858,42.0,-0.5322624547576336,0.2018819855931143,1.3476717200231731,-0.2018819855931143,-1.3476717200231731,-0.5389406803398827
A Raghuvanshi,2024,0,0,0,7,,,-0.6654600843005194,,,,,
A Raghuvanshi,2025,0,0,0,11,,,-0.6918613917164442,,,,,
A Singh,2009,9,92,105,5,5.257142857142857,11.666666666666666,0.8345953094019699,-1.0764653554875125,-0.7282310385103177,1.0764653554875125,0.7282310385103177,0.903295184898162
A Singh,2011,10,211,171,9,7.4035087719298245,17.1,1.0144338923251253,-0.30995170576745107,-0.4773388392426554,0.30995170576745107,0.4773388392426554,0.6873008690675688
A Singh,2012,12,299,197,9,9.106598984771573,16.416666666666668,1.1714183230090187,0.23993223858340573,-0.5055930240798958,-0.23993223858340573,0.5055930240798958,0.5775718316123017
A Symonds,2008,0,94,41,3,13.756097560975608,,-0.7229054535541496,1.969995965418416,,-1.969995965418416,,
A Symonds,2009,9,156,144,8,6.5,16.0,0.8345953094019699,-0.48854254735430674,-0.42729986426706856,0.48854254735430674,0.42729986426706856,0.6523825259150526
A Symonds,2010,13,365,318,16,6.886792452830189,24.46153846153846,1.6391639955877675,-0.6801905380456745,0.2679700380902863,0.6801905380456745,-0.2679700380902863,1.0174531803963267
A Symonds,2011,1,41,24,9,10.25,24.0,-0.5306269590623732,0.6170612628577802,0.1766157995229074,-0.6170612628577802,-0.1766157995229074,-0.5077772914598457
A Tomar,2022,0,0,0,1,,,-0.7124776193787166,,,,,
A Uniyal,2010,3,64,36,2,10.666666666666666,12.0,-0.1877996109515251,1.0515034865693254,-0.7769310383864027,-1.0515034865693254,0.7769310383864027,-0.345386370017066
A Zampa,2016,12,110,102,5,6.470588235294118,8.5,1.3188524110315194,-0.9648876237300869,-0.9129433688863601,0.9648876237300869,0.9129433688863601,1.1340783791542441
A Zampa,2017,7,160,119,6,8.067226890756302,17.0,0.4198842282070467,-0.3335836026360321,-0.45237136173165376,0.3335836026360321,0.45237136173165376,0.39455207928588265
A Zampa,2020,2,91,66,3,8.272727272727273,33.0,-0.37199746885347906,-0.11010852535408167,0.47255040916679714,0.11010852535408167,-0.47255040916679714,-0.21834331192783052
A Zampa,2023,9,186,132,6,8.454545454545455,14.666666666666666,0.723126457495844,-0.22045981652339963,-0.6153887743888684,0.22045981652339963,0.6153887743888684,0.5310324806894421
A Zampa,2025,2,92,48,2,11.5,24.0,-0.3726635177988229,0.41297283437376714,0.05301899398693666,-0.41297283437376714,-0.05301899398693666,-0.33882510002827043
AA Bilakhia,2009,0,0,0,6,,,-0.7322492347976829,,,,,
AA Bilakhia,2010,0,0,0,1,,,-0.7358886929133128,,,,,
AA Chavan,2011,0,27,30,2,5.4,,-0.7023003869943175,-0.9624317120355644,,0.9624317120355644,,
AA Chavan,2012,7,230,164,8,8.414634146341463,23.428571428571427,0.384332387606247,-0.02534884667411469,0.007109393884202833,0.02534884667411469,-0.007109393884202833,0.1999718810564332
AA Chavan,2013,1,61,54,3,6.777777777777777,54.0,-0.5063495454998234,-0.4993084714339917,2.598077968872397,0.4993084714339917,-2.598077968872397,-0.4681285030788741
AA Jhunjhunwala,2010,0,67,37,11,10.864864864864865,,-0.7358886929133128,1.1423050889752748,,-1.1423050889752748,,
AA Jhunjhunwala,2011,0,21,12,3,10.5,,-0.7023003869943175,0.6984784265120763,,-0.6984784265120763,,
AA Jhunjhunwala,2012,1,38,36,4,6.333333333333334,36.0,-0.560170734877079,-0.8232647345316485,0.9263178036806178,0.8232647345316485,-0.9263178036806178,-0.13089038090455524
AA Kazi,2011,1,20,12,1,10.0,12.0,-0.5306269590623732,0.535644099203484,-0.96069661572155,-0.535644099203484,0.96069661572155,-0.30868442189417344
AA Kulkarni,2024,0,0,0,2,,,-0.6654600843005194,,,,,
AA Noffke,2008,1,35,24,1,8.75,24.0,-0.5550319084617491,0.08490686788288493,0.3344829802459627,-0.08490686788288493,-0.3344829802459627,-0.35740580502677866
AB Agarkar,2008,8,195,156,9,7.5,19.5,0.6200829071850542,-0.3857913842423088,-0.16018089251787454,0.3857913842423088,0.16018089251787454,0.4690955719550164
AB Agarkar,2009,8,270,186,11,8.70967741935484,23.25,0.6605014711575641,0.5567262197939037,0.07618113879375195,-0.5567262197939037,-0.07618113879375195,0.12396938783185298
AB Agarkar,2010,4,193,132,7,8.772727272727273,33.0,-0.005103250297595834,0.18382288506619654,0.983920775676166,-0.18382288506619654,-0.983920775676166,-0.21447775127339158
AB Agarkar,2011,9,229,162,7,8.481481481481481,18.0,0.8427604643931811,0.041110216266277824,-0.3920404080993212,-0.041110216266277824,0.3920404080993212,0.4657977177182915
AB Agarkar,2012,4,130,86,4,9.069767441860465,21.5,-0.08791917363541599,0.22581199557028567,-0.13390553261865615,-0.22581199557028567,0.13390553261865615,-0.10290795537450956
AB Agarkar,2013,0,89,60,4,8.9,,-0.643807316854346,0.6255274578585514,,-0.6255274578585514,,
AB Barath,2010,0,0,0,3,,,-0.7358886929133128,,,,,
AB Dinda,2008,11,245,234,13,6.282051282051283,21.272727272727273,1.1237035424622557,-0.8444204504155742,0.03468669372242504,0.8444204504155742,-0.03468669372242504,0.8521959248182152
AB Dinda,2009,6,187,144,8,7.791666666666667,24.0,0.31231379466875236,0.12246918332052897,0.1282653804896989,-0.12246918332052897,-0.1282653804896989,0.09405287609873621
AB Dinda,2010,12,147,139,7,6.345323741007195,11.583333333333334,1.4564676349338381,-0.9282564999624763,-0.8118685743797075,0.9282564999624763,0.8118685743797075,1.174903878610742
AB Dinda,2011,5,142,102,5,8.352941176470587,20.4,0.1560667526654039,-0.0007513319307025526,-0.16457792505042992,0.0007513319307025526,0.16457792505042992,0.10298303126601233
AB Dinda,2012,10,156,144,7,6.5,14.4,0.85658394884791,-0.7593691263243072,-0.6530493731514041,0.7593691263243072,0.6530493731514041,0.7920285746101732
AB Dinda,2013,18,448,294,13,9.142857142857142,16.333333333333332,1.830432567527062,0.7542483981590438,-0.5259724341663832,-0.7542483981590438,0.5259724341663832,0.7301252095328232
AB Dinda,2014,5,250,186,9,8.064516129032258,37.2,0.09867776177212222,-0.18967490923596037,0.7724813919868907,0.18967490923596037,-0.7724813919868907,-0.00014710967938637298
AB Dinda,2015,0,54,30,2,10.8,,-0.729007588136351,1.4099744377706633,,-1.4099744377706633,,
AB Dinda,2016,13,218,183,9,7.147540983606557,14.076923076923077,1.4878537743267182,-0.5854899462290866,-0.6347258117820822,0.5854899462290866,0.6347258117820822,1.0440572401108517
AB Dinda,2017,1,114,60,3,11.399999999999999,60.0,-0.556117851886815,1.228260916457267,3.056715372456925,-1.228260916457267,-3.056715372456925,-1.1664575525719896
AB McDonald,2009,0,22,18,1,7.333333333333334,,-0.7322492347976829,-0.09434143078989642,,0.09434143078989642,,
AB McDonald,2010,8,137,84,4,9.785714285714285,10.5,0.7256821923181211,0.6479080524987267,-0.9027061679623004,-0.6479080524987267,0.9027061679623004,0.2714792029788513
AB McDonald,2011,0,23,12,1,11.5,,-0.7023003869943175,1.0241470811292608,,-1.0241470811292608,,
AB McDonald,2012,5,60,60,3,6.0,12.0,0.06949801344513834,-0.951055950946332,-0.8285346150216287,0.951055950946332,0.8285346150216287,0.4918987818070296
AB McDonald,2013,1,17,12,1,8.5,12.0,-0.5063495454998234,0.4135164973636217,-0.8853764628345613,-0.4135164973636217,0.8853764628345613,-0.2650990774019951
AB de Villiers,2008,0,0,0,6,,,-0.7229054535541496,,,,,
AB de Villiers,2009,0,0,0,13,,,-0.7322492347976829,,,,,
AB de Villiers,2010,0,0,0,7,,,-0.7358886929133128,,,,,
AB de Villiers,2011,0,0,0,13,,,-0.7023003869943175,,,,,
AB de Villiers,2012,0,0,0,13,,,-0.7175879219576333,,,,,
AB de Villiers,2013,0,0,0,14,,,-0.643807316854346,,,,,
AB de Villiers,2014,0,0,0,13,,,-0.7346011154146876,,,,,
AB de Villiers,2015,0,0,0,14,,,-0.729007588136351,,,,,
AB de Villiers,2016,0,0,0,16,,,-0.7091639485108657,,,,,
AB de Villiers,2017,0,0,0,9,,,-0.7187848652357918,,,,,
AB de Villiers,2018,0,0,0,11,,,-0.7600661620678525,,,,,
AB de Villiers,2019,0,0,0,13,,,-0.6646256128631671,,,,,
AB de Villiers,2020,0,0,0,14,,,-0.6688039599599783,,,,,
AB de Villiers,2021,0,0,0,14,,,-0.6553653527941746,,,,,
AC Blizzard,2011,0,0,0,6,,,-0.7023003869943175,,,,,
AC Blizzard,2012,0,0,0,1,,,-0.7175879219576333,,,,,
AC Gilchrist,2008,0,0,0,14,,,-0.7229054535541496,,,,,
AC Gilchrist,2009,0,0,0,16,,,-0.7322492347976829,,,,,
AC Gilchrist,2010,0,0,0,16,,,-0.7358886929133128,,,,,
AC Gilchrist,2011,0,0,0,14,,,-0.7023003869943175,,,,,
AC Gilchrist,2012,0,0,0,7,,,-0.7175879219576333,,,,,
AC Gilchrist,2013,1,0,1,13,0.0,1.0,-0.5063495454998234,-4.091716413153629,-1.7977097663768598,4.091716413153629,1.7977097663768598,1.4485824368103875
AC Thomas,2011,11,287,231,11,7.454545454545455,21.0,1.1861073202570696,-0.29333065800389446,-0.10771230428820693,0.29333065800389446,0.10771230428820693,0.7118762360731289
AC Thomas,2012,5,105,84,4,7.5,16.8,0.06949801344513834,-0.3759954770802575,-0.47756413128117936,0.3759954770802575,0.47756413128117936,0.23798204339283618
AC Voges,2010,1,74,54,8,8.222222222222223,54.0,-0.5531923322593836,-0.06838294310404627,2.7447725897387345,0.06838294310404627,-2.7447725897387345,-0.6643780245040858
AD Hales,2018,0,0,0,6,,,-0.7600661620678525,,,,,
AD Mascarenhas,2008,2,27,24,1,6.75,12.0,-0.38715836336934867,-0.668210335517425,-0.9846206804576032,0.668210335517425,0.9846206804576032,0.1879875378150649
AD Mascarenhas,2009,6,132,116,5,6.827586206896552,19.333333333333332,0.31231379466875236,-0.33358072911864217,-0.19581434561841554,0.33358072911864217,0.19581434561841554,0.30228230436866327
AD Mascarenhas,2010,4,65,48,2,8.125,12.0,-0.005103250297595834,-0.11292388064787404,-0.7769310383864027,0.11292388064787404,0.7769310383864027,0.1535113888359184
AD Mascarenhas,2012,7,104,96,4,6.5,13.714285714285714,0.384332387606247,-0.7593691263243072,-0.703188013685754,0.7593691263243072,0.703188013685754,0.563423590069494
AD Mascarenhas,2013,0,25,24,1,6.25,,-0.643807316854346,-0.7790451554203565,,0.7790451554203565,,
AD Mathews,2009,0,30,14,1,12.857142857142858,,-0.7322492347976829,2.5186488275799075,,-2.5186488275799075,,
AD Mathews,2010,8,309,225,12,8.24,28.125,0.7256821923181211,-0.06023831452460392,0.5751516045544982,0.06023831452460392,-0.5751516045544982,0.29765176555949724
AD Mathews,2012,7,189,156,9,7.269230769230768,22.285714285714285,0.384332387606247,-0.46446631921350007,-0.0764550070063803,0.46446631921350007,0.0764550070063803,0.36619765657880554
AD Mathews,2013,6,230,186,11,7.419354838709678,31.0,0.18093931127279006,-0.15925504913477612,0.6904719705566817,0.15925504913477612,-0.6904719705566817,0.042638127250064425
AD Mathews,2015,7,241,180,11,8.033333333333333,25.714285714285715,0.3527799878262167,-0.1543076995704735,0.040089513708436886,0.1543076995704735,-0.040089513708436886,0.22438426170650855
AD Mathews,2017,0,55,30,2,11.0,,-0.7187848652357918,1.0408080694859085,,-1.0408080694859085,,
AD Nath,2016,0,0,0,3,,,-0.7091639485108657,,,,,
AD Nath,2017,0,0,0,1,,,-0.7187848652357918,,,,,
AD Nath,2018,0,0,0,1,,,-0.7600661620678525,,,,,
AD Nath,2019,0,0,0,5,,,-0.6646256128631671,,,,,
AD Russell,2012,1,159,96,4,9.9375,96.0,-0.560170734877079,0.5584777929521136,5.313448850436234,-0.5584777929521136,-5.313448850436234,-1.2725699225372142
AD Russell,2013,0,66,42,3,9.428571428571429,,-0.643807316854346,0.9056847985125652,,-0.9056847985125652,,
AD Russell,2014,2,50,30,2,10.0,15.0,-0.40128956453996373,0.800466237537483,-0.6308579211556379,-0.800466237537483,0.6308579211556379,-0.3861792772347552
AD Russell,2015,14,312,244,13,7.672131147540984,17.428571428571427,1.4345675637887845,-0.35853256482476725,-0.43648103680475436,0.35853256482476725,0.43648103680475436,0.908242335103774
AD Russell,2016,19,282,219,12,7.726027397260275,11.526315789473685,2.501861954097911,-0.2612776546722074,-0.7619686872635305,0.2612776546722074,0.7619686872635305,1.4566734592737576
AD Russell,2018,13,343,227,15,9.066079295154186,17.46153846153846,1.2875668781622314,0.04953692884067079,-0.3909442633567102,-0.04953692884067079,0.3909442633567102,0.6850871534903874
AD Russell,2019,11,286,181,13,9.480662983425415,16.454545454545453,1.0637913627325288,0.3143091908423108,-0.5603015402168151,-0.3143091908423108,0.5603015402168151,0.5059326956039779
AD Russell,2020,7,164,108,10,9.11111111111111,15.428571428571429,0.37001875891276903,0.358745915785485,-0.7942337002357188,-0.358745915785485,0.7942337002357188,0.1785833639668226
AD Russell,2021,11,180,114,10,9.473684210526315,10.363636363636363,1.0361362840265445,0.8511562238897238,-1.0007998861809997,-0.8511562238897238,1.0007998861809997,0.37028344657901885
AD Russell,2022,21,266,169,13,9.443786982248522,8.047619047619047,2.425254942785829,0.11075959712116412,-1.315245548386229,-0.11075959712116412,1.315245548386229,1.3711484446584417
AD Russell,2023,7,155,91,14,10.219780219780219,13.0,0.4118320607571594,0.6436983230341483,-0.7350565525279125,-0.6436983230341483,0.7350565525279125,0.09088010019581468
AD Russell,2024,19,283,176,14,9.647727272727273,9.263157894736842,2.3408448016578003,-0.14125034100906406,-1.0293351794669854,0.14125034100906406,1.0293351794669854,1.3742602971021205
AD Russell,2025,8,210,109,11,11.559633027522935,13.625,0.5849301039540411,0.43255414654404145,-0.6932044522700608,-0.43255414654404145,0.6932044522700608,0.2450517685271152
AF Milne,2016,1,38,24,1,9.5,24.0,-0.540162585215667,0.7329440057134924,-0.13969043431378092,-0.7329440057134924,0.13969043431378092,-0.5056581294604887
AF Milne,2017,4,128,84,4,9.142857142857142,21.0,-0.06811681183988412,0.1704912799760262,-0.12594468878387902,-0.1704912799760262,0.12594468878387902,-0.07483865059396938
AF Milne,2021,4,128,84,4,9.142857142857142,21.0,-0.0402738484957314,0.6463543242866273,-0.1860289475849817,-0.6463543242866273,0.1860289475849817,-0.21845659561043798
AF Milne,2022,0,19,15,1,7.6,,-0.7124776193787166,-0.45966596149431205,,0.45966596149431205,,
AG Murtaza,2010,4,86,72,3,7.166666666666666,18.0,-0.005103250297595834,-0.5519702650084578,-0.2738305200828116,0.5519702650084578,0.2738305200828116,0.23171254561658403
AG Murtaza,2011,5,115,120,5,5.75,24.0,0.1560667526654039,-0.84844768291955,0.1766157995229074,0.84844768291955,-0.1766157995229074,0.3484976954261083
AG Murtaza,2012,0,11,12,1,5.5,,-0.7175879219576333,-1.1427427755683568,,1.1427427755683568,,
AG Murtaza,2013,3,92,60,3,9.200000000000001,20.0,-0.231434002790778,0.7845356782297488,-0.22186133298561683,-0.7845356782297488,0.22186133298561683,-0.35702528882795853
AG Paunikar,2010,0,0,0,1,,,-0.7358886929133128,,,,,
AG Paunikar,2011,0,0,0,4,,,-0.7023003869943175,,,,,
AJ Finch,2010,0,5,7,1,4.285714285714286,,-0.7358886929133128,-1.8718364142663608,,1.8718364142663608,,
AJ Finch,2011,0,12,12,6,6.0,,-0.7023003869943175,-0.7670305192652538,,0.7670305192652538,,
AJ Finch,2012,0,0,0,2,,,-0.7175879219576333,,,,,
AJ Finch,2013,1,49,24,14,12.25,24.0,-0.5063495454998234,2.401119252003585,0.10989623193885538,-2.401119252003585,-0.10989623193885538,-1.110050945741995
AJ Finch,2014,0,0,0,13,,,-0.7346011154146876,,,,,
AJ Finch,2015,0,0,0,3,,,-0.729007588136351,,,,,
AJ Finch,2016,0,0,0,12,,,-0.7091639485108657,,,,,
AJ Finch,2017,0,0,0,13,,,-0.7187848652357918,,,,,
AJ Finch,2018,0,0,0,9,,,-0.7600661620678525,,,,,
AJ Finch,2020,0,0,0,12,,,-0.6688039599599783,,,,,
AJ Finch,2022,0,0,0,5,,,-0.7124776193787166,,,,,
AJ Hosein,2023,1,40,24,1,10.0,24.0,-0.5220511294588948,0.5361064777015734,0.054750783189778565,-0.5361064777015734,-0.054750783189778565,-0.45687544940346486
AJ Turner,2019,0,0,0,4,,,-0.6646256128631671,,,,,
AJ Turner,2024,0,0,0,2,,,-0.6654600843005194,,,,,
AJ Tye,2017,12,139,126,6,6.6190476190476195,10.5,1.2332192949519314,-1.0122469211527876,-0.9828147052717877,1.0122469211527876,0.9828147052717877,1.1183182756702095
AJ Tye,2018,28,430,336,14,7.678571428571428,12.0,3.6502203861200204,-0.6975930958546777,-0.9859530485848533,0.6975930958546777,0.9859530485848533,2.217160733896875
AJ Tye,2019,3,228,132,6,10.363636363636363,44.0,-0.19323916497343183,0.7186065356322926,1.2724532274722127,-0.7186065356322926,-1.2724532274722127,-0.5389998540788502
AJ Tye,2020,2,47,24,1,11.75,12.0,-0.37199746885347906,1.8345076356374364,-1.0414110874362097,-1.8345076356374364,1.0414110874362097,-0.6718647437844107
AJ Tye,2022,3,104,66,3,9.454545454545453,22.0,-0.26423011049806705,0.11408802260030607,0.00784933449394401,-0.11408802260030607,-0.00784933449394401,-0.17322326333323224
AK Markram,2021,0,22,24,6,5.5,,-0.6553653527941746,-1.608793865661107,,1.608793865661107,,
AK Markram,2022,1,64,36,13,10.666666666666666,36.0,-0.5630617830851667,0.489090626583717,1.3354598995682474,-0.489090626583717,-1.3354598995682474,-0.6530315957821214
AK Markram,2023,1,70,49,13,8.571428571428571,49.0,-0.5220511294588948,-0.16324051696016673,1.84976745527544,0.16324051696016673,-1.84976745527544,-0.48135650208470504
AK Markram,2024,0,14,12,11,7.0,,-0.6654600843005194,-0.9571215470850316,,0.9571215470850316,,
AK Markram,2025,4,100,66,13,9.09090909090909,16.5,-0.05346564388120157,-0.3780847908547409,-0.4864196418614952,0.3780847908547409,0.4864196418614952,0.1785598011377828
AL Menaria,2011,2,117,90,12,7.800000000000001,45.0,-0.35895353113042894,-0.18082694095432156,2.166912526200708,0.18082694095432156,-2.166912526200708,-0.4412242151613081
AL Menaria,2012,1,23,20,12,6.8999999999999995,20.0,-0.560170734877079,-0.6060196666266875,-0.24358380878754657,0.6060196666266875,0.24358380878754657,-0.03144091280106692
AL Menaria,2013,0,0,0,1,,,-0.643807316854346,,,,,
AM Nayar,2008,1,67,42,10,9.571428571428573,42.0,-0.5550319084617491,0.39422286213658425,2.3131384713013117,-0.39422286213658425,-2.3131384713013117,-0.7624647266738758
AM Nayar,2009,4,79,72,11,6.583333333333334,18.0,-0.03587388182005939,-0.4491224356978655,-0.2884085530778767,0.4491224356978655,0.2884085530778767,0.1825171945459047
AM Nayar,2010,0,0,0,3,,,-0.7358886929133128,,,,,
AM Nayar,2011,2,93,61,9,9.147540983606557,30.5,-0.35895353113042894,0.25802491821834317,0.7926600244469885,-0.25802491821834317,-0.7926600244469885,-0.3886844906086828
AM Nayar,2012,0,16,6,4,16.0,,-0.7175879219576333,2.8826805414941647,,-2.8826805414941647,,
AM Nayar,2013,2,56,48,10,7.0,24.0,-0.36889177414530067,-0.38152460449236375,0.10989623193885538,0.38152460449236375,-0.10989623193885538,-0.06739671029115135
AM Nayar,2014,0,0,0,4,,,-0.7346011154146876,,,,,
AM Rahane,2008,0,0,0,2,,,-0.7229054535541496,,,,,
AM Rahane,2009,1,5,6,7,5.0,6.0,-0.558155396553277,-1.1981045571702449,-1.121756420213028,1.1981045571702449,1.121756420213028,0.3085223597649014
AM Rahane,2011,0,0,0,7,,,-0.7023003869943175,,,,,
AM Rahane,2012,0,0,0,16,,,-0.7175879219576333,,,,,
AM Rahane,2013,0,0,0,18,,,-0.643807316854346,,,,,
AM Rahane,2014,0,0,0,12,,,-0.7346011154146876,,,,,
AM Rahane,2015,0,0,0,13,,,-0.729007588136351,,,,,
AM Rahane,2016,0,0,0,14,,,-0.7091639485108657,,,,,
AM Rahane,2017,0,0,0,16,,,-0.7187848652357918,,,,,
AM Rahane,2018,0,0,0,14,,,-0.7600661620678525,,,,,
AM Rahane,2019,0,0,0,13,,,-0.6646256128631671,,,,,
AM Rahane,2020,0,0,0,8,,,-0.6688039599599783,,,,,
AM Rahane,2021,0,0,0,1,,,-0.6553653527941746,,,,,
AM Rahane,2022,0,0,0,7,,,-0.7124776193787166,,,,,
AM Rahane,2023,0,0,0,11,,,-0.677698327828237,,,,,
AM Rahane,2024,0,0,0,12,,,-0.6654600843005194,,,,,
AM Rahane,2025,0,0,0,12,,,-0.6918613917164442,,,,,
AM Salvi,2009,4,126,102,5,7.411764705882353,25.5,-0.03587388182005939,-0.057240149230893246,0.2324338638815928,0.057240149230893246,-0.2324338638815928,-0.032767968261455976
AM Salvi,2011,3,64,48,2,8.0,16.0,-0.18728010319848468,-0.1156932100308849,-0.5815924773067308,0.1156932100308849,0.5815924773067308,0.034091443507576986
AN Ahmed,2010,0,20,12,1,10.0,,-0.7358886929133128,0.7460799148402242,,-0.7460799148402242,,
AN Ahmed,2011,7,150,120,6,7.5,17.142857142857142,0.4994136085292925,-0.2785275373394771,-0.4732770091882111,0.2785275373394771,0.4732770091882111,0.4181829937116949
AN Ahmed,2012,0,16,12,1,8.0,,-0.7175879219576333,-0.18430865245823264,,0.18430865245823264,,
AN Ahmed,2013,3,45,42,2,6.428571428571429,14.0,-0.231434002790778,-0.6843974051994056,-0.7194976803723252,0.6843974051994056,0.7194976803723252,0.23174674248025173
AN Ahmed,2014,3,107,86,4,7.465116279069767,28.666666666666668,-0.23463378910260174,-0.4963116442251004,0.23305967402219502,0.4963116442251004,-0.23305967402219502,0.021433229824154992
AN Ahmed,2015,2,113,72,3,9.416666666666666,36.0,-0.4199254235756174,0.6278333691000945,0.6316943350351568,-0.6278333691000945,-0.6316943350351568,-0.5244585412281153
AN Ghosh,2009,0,0,0,2,,,-0.7322492347976829,,,,,
AP Dole,2010,5,105,66,3,9.545454545454545,13.2,0.1775931103563334,0.5378365704794729,-0.6763109347256845,-0.5378365704794729,0.6763109347256845,0.002000395719203893
AP Majumdar,2012,0,0,0,4,,,-0.7175879219576333,,,,,
AP Tare,2010,0,0,0,4,,,-0.7358886929133128,,,,,
AP Tare,2013,0,0,0,5,,,-0.643807316854346,,,,,
AP Tare,2014,0,0,0,11,,,-0.7346011154146876,,,,,
AP Tare,2015,0,0,0,2,,,-0.729007588136351,,,,,
AP Tare,2016,0,0,0,2,,,-0.7091639485108657,,,,,
AP Tare,2017,0,0,0,3,,,-0.7187848652357918,,,,,
AR Bawne,2017,0,0,0,1,,,-0.7187848652357918,,,,,
AR Patel,2014,19,394,396,17,5.96969696969697,20.842105263157894,2.4318586178951898,-1.2613276756680256,-0.26155810190760415,1.2613276756680256,0.26155810190760415,1.6966277107175445
AR Patel,2015,14,382,280,14,8.185714285714287,20.0,1.4345675637887845,-0.06815102419195927,-0.2885798314730743,0.06815102419195927,0.2885798314730743,0.7844236150825391
AR Patel,2016,13,381,287,14,7.965156794425087,22.076923076923077,1.4878537743267182,-0.12725775722336666,-0.23562752297042847,0.12725775722336666,0.23562752297042847,0.8238112306371016
AR Patel,2017,15,356,288,14,7.416666666666667,19.2,1.7212203349988622,-0.638457017965851,-0.2728366916103777,0.638457017965851,0.2728366916103777,1.1249956275290356
AR Patel,2018,3,216,156,9,8.307692307692307,52.0,-0.2875354604762947,-0.3588309819420743,3.3718577728043653,0.3588309819420743,-3.3718577728043653,-0.5239555524790761
AR Patel,2019,12,363,306,14,7.117647058823529,25.5,1.220920178695774,-0.7676725375136942,0.041543672275126425,0.7676725375136942,-0.041543672275126425,0.872913926636411
AR Patel,2020,11,325,306,15,6.372549019607844,27.818181818181817,0.9636317411257675,-1.1727566492125765,0.09897549442060054,1.1727566492125765,-0.09897549442060054,0.8774343736241954
AR Patel,2021,16,309,282,12,6.574468085106383,17.625,1.8050006643995984,-0.9436333440536608,-0.4445620338702566,0.9436333440536608,0.4445620338702566,1.299456307699119
AR Patel,2022,6,317,258,13,7.372093023255814,43.0,0.18401739838258238,-0.5301751720339836,1.999265182105399,0.5301751720339836,-1.999265182105399,-0.02231976791262441
AR Patel,2023,11,328,282,14,6.978723404255319,25.636363636363637,1.0344208542345288,-0.9429380173915535,0.17224278354447642,0.9429380173915535,-0.17224278354447642,0.8214023156726367
AR Patel,2024,11,336,264,14,7.636363636363637,24.0,1.0750322180964023,-0.7610323301740695,0.0682716749259953,0.7610323301740695,-0.0682716749259953,0.793636673370226
AR Patel,2025,6,310,216,13,8.61111111111111,36.0,0.26573223003641977,-0.5356329552084267,0.9161208113444277,0.5356329552084267,-0.9161208113444277,0.18291952763949507
AS Joseph,2019,6,84,52,3,9.692307692307693,8.666666666666666,0.2781472829163035,0.41121742812066603,-1.0784731302015016,-0.41121742812066603,1.0784731302015016,0.15691851114614389
AS Joseph,2022,8,257,180,9,8.566666666666666,22.5,0.48284907096968205,-0.16060138481754196,0.05526399753231199,0.16060138481754196,-0.05526399753231199,0.2893454205411339
AS Joseph,2023,7,219,144,7,9.125,20.571428571428573,0.4118320607571594,0.10775644347125762,-0.19142293183911202,-0.10775644347125762,0.19142293183911202,0.19691471493950632
AS Joseph,2024,1,108,58,3,11.172413793103448,58.0,-0.5072335113553447,0.32856686527206486,2.600607488989801,-0.32856686527206486,-2.600607488989801,-0.7587062818713652
AS Rajpoot,2013,1,34,24,2,8.5,24.0,-0.5063495454998234,0.4135164973636217,0.10989623193885538,-0.4135164973636217,-0.10989623193885538,-0.41438998161800755
AS Rajpoot,2016,3,87,66,4,7.909090909090908,22.0,-0.20215985862526942,-0.1586798420525537,-0.23946500651669436,0.1586798420525537,0.23946500651669436,-0.009622233616736767
AS Rajpoot,2017,4,104,84,5,7.428571428571429,21.0,-0.06811681183988412,-0.6328780641869416,-0.12594468878387902,0.6328780641869416,0.12594468878387902,0.20634061986306934
AS Rajpoot,2018,11,214,157,8,8.178343949044585,14.272727272727273,0.9725464104345262,-0.428481068055666,-0.7383501610059203,0.428481068055666,0.7383501610059203,0.7469941031876342
AS Rajpoot,2019,3,138,96,4,8.625,32.0,-0.19323916497343183,-0.07748322327477306,0.4740254078849135,0.07748322327477306,-0.4740254078849135,-0.14060426552328237
AS Rajpoot,2020,2,184,102,6,10.823529411764707,51.0,-0.37199746885347906,1.316391911082603,1.7702316919693744,-1.316391911082603,-1.7702316919693744,-0.9122706571010567
AS Raut,2009,0,36,24,8,9.0,,-0.7322492347976829,0.6940608023389234,,-0.6940608023389234,,
AS Raut,2010,0,0,0,5,,,-0.7358886929133128,,,,,
AS Raut,2011,0,8,6,4,8.0,,-0.7023003869943175,-0.1156932100308849,,0.1156932100308849,,
AS Roy,2019,1,8,12,1,4.0,12.0,-0.507496796899922,-2.1951860459883403,-0.8566876247605851,2.1951860459883403,0.8566876247605851,0.6430698613600458
